Area_Name,Civilian_labor_force_2000,Civilian_labor_force_2001,Civilian_labor_force_2002,Civilian_labor_force_2003,Civilian_labor_force_2004,Civilian_labor_force_2005,Civilian_labor_force_2006,Civilian_labor_force_2007,Civilian_labor_force_2008,Civilian_labor_force_2009,Civilian_labor_force_2010,Civilian_labor_force_2011,Civilian_labor_force_2012,Civilian_labor_force_2013,Civilian_labor_force_2014,Civilian_labor_force_2015,Civilian_labor_force_2016,Civilian_labor_force_2017,Civilian_labor_force_2018,Civilian_labor_force_2019,Civilian_labor_force_2020,Civilian_labor_force_2021,Civilian_labor_force_2022,Civilian_labor_force_2023,Employed_2000,Employed_2001,Employed_2002,Employed_2003,Employed_2004,Employed_2005,Employed_2006,Employed_2007,Employed_2008,Employed_2009,Employed_2010,Employed_2011,Employed_2012,Employed_2013,Employed_2014,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Med_HH_Income_Percent_of_State_Total_2022,Median_Household_Income_2022,Metro_2023,Rural_Urban_Continuum_Code_2023,Unemployed_2000,Unemployed_2001,Unemployed_2002,Unemployed_2003,Unemployed_2004,Unemployed_2005,Unemployed_2006,Unemployed_2007,Unemployed_2008,Unemployed_2009,Unemployed_2010,Unemployed_2011,Unemployed_2012,Unemployed_2013,Unemployed_2014,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployment_rate_2000,Unemployment_rate_2001,Unemployment_rate_2002,Unemployment_rate_2003,Unemployment_rate_2004,Unemployment_rate_2005,Unemployment_rate_2006,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016,Unemployment_rate_2017,Unemployment_rate_2018,Unemployment_rate_2019,Unemployment_rate_2020,Unemployment_rate_2021,Unemployment_rate_2022,Unemployment_rate_2023,Urban_Influence_Code_2013
"Wayne County, IL",8427.0,8442.0,8031.0,7906.0,8008.0,8201.0,8219.0,8410.0,8301.0,8113.0,8381.0,8205.0,7996.0,7875.0,7670.0,7515.0,7332.0,6960.0,6940.0,7017.0,6770.0,6796.0,6892.0,6925.0,7947.0,7960.0,7593.0,7411.0,7576.0,7796.0,7870.0,8009.0,7766.0,7297.0,7629.0,7546.0,7379.0,7266.0,7159.0,6996.0,6707.0,6531.0,6557.0,6695.0,6199.0,6460.0,6611.0,6609.0,69.5,53359.0,0.0,9.0,480.0,482.0,438.0,495.0,432.0,405.0,349.0,401.0,535.0,816.0,752.0,659.0,617.0,609.0,511.0,519.0,625.0,429.0,383.0,322.0,571.0,336.0,281.0,316.0,5.7,5.7,5.5,6.3,5.4,4.9,4.2,4.8,6.4,10.1,9.0,8.0,7.7,7.7,6.7,6.9,8.5,6.2,5.5,4.6,8.4,4.9,4.1,4.6,9.0
"Wayne County, IN",35483.0,34650.0,34869.0,34364.0,33315.0,32985.0,34191.0,33749.0,33411.0,32534.0,31315.0,31046.0,30711.0,30578.0,30933.0,30641.0,30980.0,30846.0,31363.0,31101.0,30178.0,29614.0,29783.0,29586.0,34195.0,32852.0,32764.0,32107.0,30921.0,30668.0,32212.0,31916.0,31034.0,28459.0,27398.0,27666.0,27716.0,27976.0,28924.0,29022.0,29514.0,29701.0,30245.0,30003.0,28099.0,28447.0,28843.0,28566.0,77.3,51622.0,0.0,5.0,1288.0,1798.0,2105.0,2257.0,2394.0,2317.0,1979.0,1833.0,2377.0,4075.0,3917.0,3380.0,2995.0,2602.0,2009.0,1619.0,1466.0,1145.0,1118.0,1098.0,2079.0,1167.0,940.0,1020.0,3.6,5.2,6.0,6.6,7.2,7.0,5.8,5.4,7.1,12.5,12.5,10.9,9.8,8.5,6.5,5.3,4.7,3.7,3.6,3.5,6.9,3.9,3.2,3.4,8.0
"Wayne County, KY",8172.0,8399.0,8691.0,8900.0,8919.0,8675.0,8670.0,8588.0,8423.0,8572.0,8257.0,7905.0,7739.0,7460.0,7259.0,7028.0,7259.0,7407.0,7564.0,7431.0,7301.0,7263.0,7004.0,6813.0,7729.0,7783.0,8117.0,8303.0,8416.0,8146.0,8089.0,8028.0,7718.0,7344.0,7088.0,6782.0,6730.0,6579.0,6559.0,6461.0,6708.0,6842.0,7050.0,7021.0,6838.0,6908.0,6644.0,6432.0,67.3,39863.0,0.0,7.0,443.0,616.0,574.0,597.0,503.0,529.0,581.0,560.0,705.0,1228.0,1169.0,1123.0,1009.0,881.0,700.0,567.0,551.0,565.0,514.0,410.0,463.0,355.0,360.0,381.0,5.4,7.3,6.6,6.7,5.6,6.1,6.7,6.5,8.4,14.3,14.2,14.2,13.0,11.8,9.6,8.1,7.6,7.6,6.8,5.5,6.3,4.9,5.1,5.6,9.0
"Wayne County, MI",956145.0,942915.0,922824.0,920140.0,914293.0,903631.0,895246.0,878104.0,863168.0,858770.0,795744.0,770687.0,773587.0,778327.0,767640.0,756308.0,778939.0,800940.0,809586.0,818001.0,802218.0,794669.0,794634.0,813992.0,918242.0,888695.0,857261.0,840831.0,835385.0,827954.0,821043.0,804318.0,779638.0,726528.0,676615.0,674201.0,683411.0,689531.0,694103.0,704576.0,730549.0,756569.0,767285.0,777315.0,693214.0,732872.0,757497.0,778572.0,83.6,55928.0,1.0,1.0,37903.0,54220.0,65563.0,79309.0,78908.0,75677.0,74203.0,73786.0,83530.0,132242.0,119129.0,96486.0,90176.0,88796.0,73537.0,51732.0,48390.0,44371.0,42301.0,40686.0,109004.0,61797.0,37137.0,35420.0,4.0,5.8,7.1,8.6,8.6,8.4,8.3,8.4,9.7,15.4,15.0,12.5,11.7,11.4,9.6,6.8,6.2,5.5,5.2,5.0,13.6,7.8,4.7,4.4,1.0
"Wayne County, MO",5513.0,5596.0,5696.0,5730.0,5720.0,5804.0,5758.0,5735.0,5918.0,6059.0,5541.0,5475.0,5296.0,5624.0,5635.0,5685.0,5653.0,5534.0,5335.0,5228.0,4998.0,4788.0,4686.0,4789.0,5220.0,5196.0,5261.0,5295.0,5299.0,5413.0,5393.0,5339.0,5515.0,5523.0,4948.0,4909.0,4803.0,5155.0,5213.0,5344.0,5351.0,5255.0,5077.0,4978.0,4688.0,4560.0,4513.0,4574.0,64.4,41724.0,0.0,9.0,293.0,400.0,435.0,435.0,421.0,391.0,365.0,396.0,403.0,536.0,593.0,566.0,493.0,469.0,422.0,341.0,302.0,279.0,258.0,250.0,310.0,228.0,173.0,215.0,5.3,7.1,7.6,7.6,7.4,6.7,6.3,6.9,6.8,8.8,10.7,10.3,9.3,8.3,7.5,6.0,5.3,5.0,4.8,4.8,6.2,4.8,3.7,4.5,10.0
"Wayne County, MS",8794.0,8689.0,8575.0,8637.0,8545.0,8570.0,8461.0,8610.0,8480.0,8127.0,8644.0,8761.0,8528.0,7896.0,7712.0,7599.0,7503.0,7373.0,7309.0,7540.0,7386.0,7278.0,7090.0,6897.0,8237.0,8110.0,7829.0,7959.0,7954.0,7918.0,7964.0,8052.0,7837.0,7261.0,7628.0,7783.0,7597.0,7055.0,7022.0,6990.0,6943.0,6893.0,6898.0,7075.0,6752.0,6800.0,6755.0,6646.0,82.5,43562.0,0.0,9.0,557.0,579.0,746.0,678.0,591.0,652.0,497.0,558.0,643.0,866.0,1016.0,978.0,931.0,841.0,690.0,609.0,560.0,480.0,411.0,465.0,634.0,478.0,335.0,251.0,6.3,6.7,8.7,7.8,6.9,7.6,5.9,6.5,7.6,10.7,11.8,11.2,10.9,10.7,8.9,8.0,7.5,6.5,5.6,6.2,8.6,6.6,4.7,3.6,9.0
"Wayne County, NC",50945.0,51527.0,50896.0,51944.0,51435.0,51507.0,52293.0,52896.0,53725.0,54394.0,55030.0,55181.0,55842.0,54876.0,53861.0,53672.0,53390.0,52644.0,51791.0,51489.0,49525.0,50183.0,50846.0,51478.0,48901.0,48592.0,47510.0,48615.0,48542.0,48627.0,49651.0,50316.0,50627.0,49423.0,50031.0,50194.0,50996.0,50734.0,50510.0,50458.0,50274.0,49994.0,49533.0,49384.0,46394.0,47598.0,48770.0,49551.0,82.4,55635.0,1.0,3.0,2044.0,2935.0,3386.0,3329.0,2893.0,2880.0,2642.0,2580.0,3098.0,4971.0,4999.0,4987.0,4846.0,4142.0,3351.0,3214.0,3116.0,2650.0,2258.0,2105.0,3131.0,2585.0,2076.0,1927.0,4.0,5.7,6.7,6.4,5.6,5.6,5.1,4.9,5.8,9.1,9.1,9.0,8.7,7.5,6.2,6.0,5.8,5.0,4.4,4.1,6.3,5.2,4.1,3.7,2.0
"Wayne County, NE",5666.0,5470.0,5458.0,5491.0,5546.0,5473.0,5459.0,5306.0,5191.0,5171.0,5662.0,5610.0,5717.0,5671.0,5571.0,5563.0,5656.0,5706.0,5759.0,5841.0,5714.0,5718.0,5725.0,5720.0,5522.0,5319.0,5301.0,5334.0,5378.0,5309.0,5324.0,5173.0,5045.0,4967.0,5443.0,5416.0,5538.0,5495.0,5416.0,5421.0,5506.0,5568.0,5614.0,5685.0,5552.0,5603.0,5611.0,5605.0,94.0,65664.0,0.0,7.0,144.0,151.0,157.0,157.0,168.0,164.0,135.0,133.0,146.0,204.0,219.0,194.0,179.0,176.0,155.0,142.0,150.0,138.0,145.0,156.0,162.0,115.0,114.0,115.0,2.5,2.8,2.9,2.9,3.0,3.0,2.5,2.5,2.8,3.9,3.9,3.5,3.1,3.1,2.8,2.6,2.7,2.4,2.5,2.7,2.8,2.0,2.0,2.0,6.0
"Wayne County, NY",48843.0,48714.0,49113.0,48678.0,48399.0,48959.0,48622.0,47470.0,47814.0,47710.0,47452.0,46497.0,46460.0,45916.0,44353.0,44217.0,44010.0,44470.0,44739.0,45006.0,43705.0,43105.0,43303.0,43611.0,46999.0,46465.0,46000.0,45751.0,45697.0,46552.0,46353.0,45264.0,45050.0,43678.0,43191.0,42565.0,42421.0,42348.0,41591.0,41844.0,41779.0,42273.0,42900.0,43277.0,40589.0,41147.0,41886.0,42145.0,89.2,70917.0,1.0,1.0,1844.0,2249.0,3113.0,2927.0,2702.0,2407.0,2269.0,2206.0,2764.0,4032.0,4261.0,3932.0,4039.0,3568.0,2762.0,2373.0,2231.0,2197.0,1839.0,1729.0,3116.0,1958.0,1417.0,1466.0,3.8,4.6,6.3,6.0,5.6,4.9,4.7,4.6,5.8,8.5,9.0,8.5,8.7,7.8,6.2,5.4,5.1,4.9,4.1,3.8,7.1,4.5,3.3,3.4,1.0
"Wayne County, OH",58739.0,59681.0,59635.0,59999.0,60016.0,60929.0,60393.0,60649.0,59957.0,57946.0,60232.0,59028.0,59078.0,59284.0,59683.0,60189.0,61460.0,62014.0,61439.0,62672.0,60302.0,59801.0,60006.0,60740.0,56623.0,57312.0,56594.0,56849.0,56686.0,57829.0,57596.0,57710.0,56491.0,52125.0,54612.0,54508.0,55467.0,55600.0,56913.0,57793.0,58995.0,59600.0,59231.0,60621.0,56758.0,57613.0,58114.0,59030.0,106.6,70121.0,0.0,4.0,2116.0,2369.0,3041.0,3150.0,3330.0,3100.0,2797.0,2939.0,3466.0,5821.0,5620.0,4520.0,3611.0,3684.0,2770.0,2396.0,2465.0,2414.0,2208.0,2051.0,3544.0,2188.0,1892.0,1710.0,3.6,4.0,5.1,5.3,5.5,5.1,4.6,4.8,5.8,10.0,9.3,7.7,6.1,6.2,4.6,4.0,4.0,3.9,3.6,3.3,5.9,3.7,3.2,2.8,3.0
"Wayne County, PA",22708.0,22999.0,23862.0,23575.0,24024.0,24818.0,25299.0,25668.0,25697.0,25643.0,23541.0,23227.0,23072.0,22635.0,22326.0,22282.0,22564.0,22623.0,22670.0,22784.0,22465.0,22536.0,22737.0,22898.0,21667.0,21867.0,22649.0,22369.0,22793.0,23616.0,24222.0,24554.0,24349.0,23755.0,21690.0,21384.0,21253.0,20911.0,20876.0,20960.0,21282.0,21448.0,21567.0,21714.0,20462.0,21155.0,21664.0,22009.0,79.4,56973.0,0.0,6.0,1041.0,1132.0,1213.0,1206.0,1231.0,1202.0,1077.0,1114.0,1348.0,1888.0,1851.0,1843.0,1819.0,1724.0,1450.0,1322.0,1282.0,1175.0,1103.0,1070.0,2003.0,1381.0,1073.0,889.0,4.6,4.9,5.1,5.1,5.1,4.8,4.3,4.3,5.2,7.4,7.9,7.9,7.9,7.6,6.5,5.9,5.7,5.2,4.9,4.7,8.9,6.1,4.7,3.9,4.0
"Wayne County, TN",6695.0,6720.0,6832.0,6697.0,6592.0,6483.0,6626.0,6626.0,6650.0,6642.0,6942.0,6797.0,6653.0,6555.0,6469.0,6198.0,6093.0,6129.0,6150.0,6319.0,6353.0,6281.0,6484.0,6472.0,6151.0,6114.0,6239.0,6044.0,6031.0,5697.0,5929.0,6141.0,5990.0,5777.0,6137.0,6056.0,6013.0,5924.0,5904.0,5743.0,5691.0,5807.0,5855.0,6031.0,5919.0,6013.0,6190.0,6213.0,74.1,48321.0,0.0,8.0,544.0,606.0,593.0,653.0,561.0,786.0,697.0,485.0,660.0,865.0,805.0,741.0,640.0,631.0,565.0,455.0,402.0,322.0,295.0,288.0,434.0,268.0,294.0,259.0,8.1,9.0,8.7,9.8,8.5,12.1,10.5,7.3,9.9,13.0,11.6,10.9,9.6,9.6,8.7,7.3,6.6,5.3,4.8,4.6,6.8,4.3,4.5,4.0,6.0
"Wayne County, UT",1319.0,1441.0,1431.0,1317.0,1355.0,1345.0,1401.0,1419.0,1405.0,1487.0,1570.0,1421.0,1321.0,1352.0,1369.0,1405.0,1419.0,1465.0,1439.0,1437.0,1450.0,1482.0,1531.0,1596.0,1259.0,1368.0,1341.0,1227.0,1265.0,1273.0,1342.0,1361.0,1333.0,1367.0,1433.0,1273.0,1195.0,1216.0,1246.0,1280.0,1312.0,1361.0,1357.0,1361.0,1339.0,1411.0,1463.0,1528.0,72.0,63705.0,0.0,9.0,60.0,73.0,90.0,90.0,90.0,72.0,59.0,58.0,72.0,120.0,137.0,148.0,126.0,136.0,123.0,125.0,107.0,104.0,82.0,76.0,111.0,71.0,68.0,68.0,4.5,5.1,6.3,6.8,6.6,5.4,4.2,4.1,5.1,8.1,8.7,10.4,9.5,10.1,9.0,8.9,7.5,7.1,5.7,5.3,7.7,4.8,4.4,4.3,12.0
"Wayne County, WV",17466.0,17433.0,17510.0,17677.0,17686.0,17658.0,17643.0,17603.0,17469.0,17250.0,16916.0,16492.0,16390.0,16061.0,16006.0,15751.0,15582.0,15681.0,15748.0,15739.0,15453.0,15298.0,15376.0,15568.0,16533.0,16409.0,16303.0,16558.0,16670.0,16673.0,16639.0,16734.0,16580.0,15786.0,15472.0,15185.0,15187.0,14960.0,14927.0,14657.0,14552.0,14768.0,14827.0,14882.0,14165.0,14491.0,14762.0,14927.0,97.1,52540.0,1.0,2.0,933.0,1024.0,1207.0,1119.0,1016.0,985.0,1004.0,869.0,889.0,1464.0,1444.0,1307.0,1203.0,1101.0,1079.0,1094.0,1030.0,913.0,921.0,857.0,1288.0,807.0,614.0,641.0,5.3,5.9,6.9,6.3,5.7,5.6,5.7,4.9,5.1,8.5,8.5,7.9,7.3,6.9,6.7,6.9,6.6,5.8,5.8,5.4,8.3,5.3,4.0,4.1,2.0
"Waynesboro city, VA",9151.0,9381.0,9595.0,9724.0,9558.0,9853.0,9873.0,10100.0,10423.0,10750.0,10189.0,10161.0,10024.0,10030.0,10104.0,10050.0,10205.0,10520.0,10563.0,10738.0,10563.0,10432.0,10829.0,11195.0,8916.0,9026.0,9122.0,9259.0,9160.0,9447.0,9531.0,9723.0,9872.0,9814.0,9250.0,9342.0,9333.0,9437.0,9574.0,9576.0,9788.0,10103.0,10220.0,10431.0,9841.0,10004.0,10515.0,10868.0,68.2,58527.0,1.0,3.0,235.0,355.0,473.0,465.0,398.0,406.0,342.0,377.0,551.0,936.0,939.0,819.0,691.0,593.0,530.0,474.0,417.0,417.0,343.0,307.0,722.0,428.0,314.0,327.0,2.6,3.8,4.9,4.8,4.2,4.1,3.5,3.7,5.3,8.7,9.2,8.1,6.9,5.9,5.2,4.7,4.1,4.0,3.2,2.9,6.8,4.1,2.9,2.9,2.0
"Weakley County, TN",16795.0,17053.0,17172.0,16486.0,15668.0,15272.0,15693.0,15629.0,15684.0,15835.0,16950.0,16674.0,16928.0,16573.0,15915.0,15624.0,15875.0,15781.0,15973.0,16135.0,15463.0,15475.0,15300.0,15038.0,15973.0,16073.0,16122.0,15163.0,14522.0,14214.0,14608.0,14619.0,14417.0,13921.0,15056.0,14747.0,15051.0,14861.0,14548.0,14570.0,14944.0,15014.0,15302.0,15495.0,14577.0,14859.0,14768.0,14493.0,76.4,49815.0,0.0,6.0,822.0,980.0,1050.0,1323.0,1146.0,1058.0,1085.0,1010.0,1267.0,1914.0,1894.0,1927.0,1877.0,1712.0,1367.0,1054.0,931.0,767.0,671.0,640.0,886.0,616.0,532.0,545.0,4.9,5.7,6.1,8.0,7.3,6.9,6.9,6.5,8.1,12.1,11.2,11.6,11.1,10.3,8.6,6.7,5.9,4.9,4.2,4.0,5.7,4.0,3.5,3.6,8.0
"Webb County, TX",71112.0,73156.0,77972.0,81172.0,83160.0,85998.0,87957.0,89376.0,92471.0,94396.0,105189.0,107844.0,108879.0,110145.0,111033.0,111837.0,113897.0,114261.0,115428.0,117535.0,115773.0,116381.0,117568.0,120663.0,66729.0,68366.0,72325.0,75184.0,77567.0,80774.0,83140.0,85119.0,87522.0,86377.0,96457.0,99571.0,101867.0,103340.0,105313.0,106503.0,108314.0,109410.0,111043.0,113174.0,105964.0,109107.0,112669.0,115845.0,77.9,56289.0,1.0,2.0,4383.0,4790.0,5647.0,5988.0,5593.0,5224.0,4817.0,4257.0,4949.0,8019.0,8732.0,8273.0,7012.0,6805.0,5720.0,5334.0,5583.0,4851.0,4385.0,4361.0,9809.0,7274.0,4899.0,4818.0,6.2,6.5,7.2,7.4,6.7,6.1,5.5,4.8,5.4,8.5,8.3,7.7,6.4,6.2,5.2,4.8,4.9,4.2,3.8,3.7,8.5,6.3,4.2,4.0,2.0
"Weber County, UT",100632.0,101717.0,103423.0,105393.0,107224.0,108899.0,111035.0,114269.0,115001.0,115309.0,112727.0,111692.0,111161.0,112850.0,113878.0,116610.0,119671.0,123793.0,126036.0,128641.0,130298.0,131842.0,135048.0,139820.0,96396.0,96499.0,97128.0,98754.0,101314.0,103960.0,107447.0,110785.0,110479.0,105702.0,102717.0,102575.0,104929.0,107237.0,109106.0,111928.0,115214.0,119400.0,121920.0,124941.0,123855.0,127963.0,131650.0,135950.0,94.3,83465.0,1.0,2.0,4236.0,5218.0,6295.0,6639.0,5910.0,4939.0,3588.0,3484.0,4522.0,9607.0,10010.0,9117.0,6232.0,5613.0,4772.0,4682.0,4457.0,4393.0,4116.0,3700.0,6443.0,3879.0,3398.0,3870.0,4.2,5.1,6.1,6.3,5.5,4.5,3.2,3.0,3.9,8.3,8.9,8.2,5.6,5.0,4.2,4.0,3.7,3.5,3.3,2.9,4.9,2.9,2.5,2.8,2.0
"Webster County, GA",1064.0,1015.0,1006.0,1066.0,1044.0,1124.0,1187.0,1245.0,1302.0,1194.0,1047.0,1066.0,1058.0,1034.0,1013.0,957.0,967.0,1004.0,1002.0,1032.0,1016.0,989.0,986.0,987.0,1024.0,963.0,953.0,1007.0,964.0,1047.0,1130.0,1184.0,1229.0,1069.0,910.0,944.0,954.0,939.0,926.0,866.0,883.0,928.0,939.0,980.0,959.0,944.0,948.0,951.0,63.2,45987.0,0.0,8.0,40.0,52.0,53.0,59.0,80.0,77.0,57.0,61.0,73.0,125.0,137.0,122.0,104.0,95.0,87.0,91.0,84.0,76.0,63.0,52.0,57.0,45.0,38.0,36.0,3.8,5.1,5.3,5.5,7.7,6.9,4.8,4.9,5.6,10.5,13.1,11.4,9.8,9.2,8.6,9.5,8.7,7.6,6.3,5.0,5.6,4.6,3.9,3.6,6.0
"Webster County, IA",19916.0,20042.0,19939.0,19587.0,19374.0,19690.0,19803.0,19848.0,20093.0,19699.0,20100.0,19871.0,19360.0,19784.0,19827.0,20353.0,20538.0,19551.0,19400.0,19730.0,18622.0,18555.0,18741.0,18643.0,19304.0,19312.0,19112.0,18670.0,18446.0,18842.0,19034.0,19059.0,19226.0,18238.0,18678.0,18458.0,18129.0,18730.0,18870.0,19483.0,19725.0,18833.0,18759.0,19131.0,17662.0,17775.0,18162.0,18062.0,96.3,67110.0,0.0,5.0,612.0,730.0,827.0,917.0,928.0,848.0,769.0,789.0,867.0,1461.0,1422.0,1413.0,1231.0,1054.0,957.0,870.0,813.0,718.0,641.0,599.0,960.0,780.0,579.0,581.0,3.1,3.6,4.1,4.7,4.8,4.3,3.9,4.0,4.3,7.4,7.1,7.1,6.4,5.3,4.8,4.3,4.0,3.7,3.3,3.0,5.2,4.2,3.1,3.1,8.0
"Webster County, KY",6777.0,6692.0,6717.0,6702.0,6568.0,6644.0,6634.0,6540.0,6427.0,6467.0,6152.0,6227.0,6255.0,6185.0,6291.0,5958.0,5834.0,5809.0,5769.0,5735.0,5379.0,5309.0,5195.0,5179.0,6469.0,6382.0,6368.0,6256.0,6280.0,6312.0,6295.0,6159.0,6015.0,5819.0,5565.0,5728.0,5808.0,5748.0,5950.0,5650.0,5487.0,5512.0,5531.0,5514.0,5040.0,5086.0,4986.0,4961.0,94.6,56052.0,0.0,9.0,308.0,310.0,349.0,446.0,288.0,332.0,339.0,381.0,412.0,648.0,587.0,499.0,447.0,437.0,341.0,308.0,347.0,297.0,238.0,221.0,339.0,223.0,209.0,218.0,4.5,4.6,5.2,6.7,4.4,5.0,5.1,5.8,6.4,10.0,9.5,8.0,7.1,7.1,5.4,5.2,5.9,5.1,4.1,3.9,6.3,4.2,4.0,4.2,6.0
"Webster County, MO",15166.0,15524.0,15850.0,15944.0,16222.0,16714.0,17116.0,17167.0,16979.0,16864.0,16314.0,16104.0,15836.0,15866.0,16243.0,16553.0,16883.0,16812.0,16961.0,17329.0,17130.0,17283.0,17484.0,17836.0,14645.0,14818.0,14974.0,15156.0,15398.0,15926.0,16387.0,16347.0,16006.0,15275.0,14608.0,14638.0,14674.0,14784.0,15257.0,15694.0,16054.0,16163.0,16430.0,16717.0,16206.0,16717.0,17087.0,17348.0,92.3,59784.0,1.0,2.0,521.0,706.0,876.0,788.0,824.0,788.0,729.0,820.0,973.0,1589.0,1706.0,1466.0,1162.0,1082.0,986.0,859.0,829.0,649.0,531.0,612.0,924.0,566.0,397.0,488.0,3.4,4.5,5.5,4.9,5.1,4.7,4.3,4.8,5.7,9.4,10.5,9.1,7.3,6.8,6.1,5.2,4.9,3.9,3.1,3.5,5.4,3.3,2.3,2.7,2.0
"Webster County, MS",4680.0,4347.0,3782.0,3470.0,3490.0,3548.0,3386.0,3388.0,3383.0,3398.0,4379.0,4409.0,4277.0,4070.0,3951.0,3928.0,3889.0,3866.0,3896.0,3969.0,3839.0,3904.0,3873.0,3795.0,4453.0,3957.0,3185.0,3086.0,3202.0,3261.0,3123.0,3110.0,3067.0,2937.0,3889.0,3960.0,3894.0,3685.0,3610.0,3642.0,3640.0,3657.0,3697.0,3739.0,3559.0,3696.0,3726.0,3679.0,97.1,51249.0,0.0,9.0,227.0,390.0,597.0,384.0,288.0,287.0,263.0,278.0,316.0,461.0,490.0,449.0,383.0,385.0,341.0,286.0,249.0,209.0,199.0,230.0,280.0,208.0,147.0,116.0,4.9,9.0,15.8,11.1,8.3,8.1,7.8,8.2,9.3,13.6,11.2,10.2,9.0,9.5,8.6,7.3,6.4,5.4,5.1,5.8,7.3,5.3,3.8,3.1,10.0
"Webster County, NE",1950.0,2001.0,2025.0,2053.0,2042.0,2010.0,1994.0,1804.0,1787.0,1806.0,1704.0,1736.0,1743.0,1741.0,1730.0,1732.0,1722.0,1678.0,1667.0,1693.0,1663.0,1652.0,1673.0,1661.0,1897.0,1944.0,1953.0,1979.0,1957.0,1938.0,1944.0,1746.0,1728.0,1736.0,1620.0,1656.0,1681.0,1675.0,1672.0,1671.0,1668.0,1628.0,1618.0,1634.0,1601.0,1617.0,1635.0,1619.0,89.8,62679.0,0.0,9.0,53.0,57.0,72.0,74.0,85.0,72.0,50.0,58.0,59.0,70.0,84.0,80.0,62.0,66.0,58.0,61.0,54.0,50.0,49.0,59.0,62.0,35.0,38.0,42.0,2.7,2.8,3.6,3.6,4.2,3.6,2.5,3.2,3.3,3.9,4.9,4.6,3.6,3.8,3.4,3.5,3.1,3.0,2.9,3.5,3.7,2.1,2.3,2.5,10.0
"Webster County, WV",3221.0,3139.0,3273.0,3369.0,3376.0,3308.0,3421.0,3346.0,3271.0,3254.0,3736.0,3627.0,3598.0,3517.0,3471.0,3512.0,3502.0,3319.0,3201.0,3309.0,3241.0,3181.0,3212.0,3033.0,2982.0,2913.0,3033.0,3127.0,3171.0,3102.0,3215.0,3147.0,3075.0,2889.0,3356.0,3295.0,3227.0,3159.0,3178.0,3253.0,3209.0,3109.0,3001.0,3099.0,2939.0,2983.0,3070.0,2878.0,75.0,40598.0,0.0,9.0,239.0,226.0,240.0,242.0,205.0,206.0,206.0,199.0,196.0,365.0,380.0,332.0,371.0,358.0,293.0,259.0,293.0,210.0,200.0,210.0,302.0,198.0,142.0,155.0,7.4,7.2,7.3,7.2,6.1,6.2,6.0,5.9,6.0,11.2,10.2,9.2,10.3,10.2,8.4,7.4,8.4,6.3,6.2,6.3,9.3,6.2,4.4,5.1,12.0
"Webster Parish, LA",18383.0,18355.0,18052.0,18435.0,18744.0,19528.0,19807.0,19765.0,20086.0,19657.0,16794.0,16611.0,16137.0,15700.0,15605.0,15517.0,15218.0,14784.0,14622.0,14425.0,13878.0,13944.0,14092.0,14161.0,17289.0,17064.0,16632.0,16913.0,17488.0,18297.0,19001.0,18774.0,18895.0,17959.0,15145.0,15017.0,14653.0,14255.0,14268.0,14157.0,13919.0,13771.0,13739.0,13577.0,12721.0,13159.0,13508.0,13537.0,78.8,43698.0,0.0,6.0,1094.0,1291.0,1420.0,1522.0,1256.0,1231.0,806.0,991.0,1191.0,1698.0,1649.0,1594.0,1484.0,1445.0,1337.0,1360.0,1299.0,1013.0,883.0,848.0,1157.0,785.0,584.0,624.0,6.0,7.0,7.9,8.3,6.7,6.3,4.1,5.0,5.9,8.6,9.8,9.6,9.2,9.2,8.6,8.8,8.5,6.9,6.0,5.9,8.3,5.6,4.1,4.4,2.0
"Weld County, CO",93466.0,98243.0,102532.0,105788.0,109382.0,111458.0,115746.0,118051.0,119726.0,121392.0,131495.0,133960.0,136480.0,138995.0,145343.0,147778.0,149941.0,156367.0,163658.0,168098.0,164591.0,166304.0,168186.0,171959.0,90971.0,94841.0,97163.0,99566.0,103158.0,105323.0,110401.0,113283.0,113448.0,110676.0,118861.0,122063.0,125752.0,130021.0,138877.0,142298.0,145047.0,152480.0,159066.0,163907.0,153885.0,156666.0,162674.0,166337.0,101.9,90770.0,1.0,2.0,2495.0,3402.0,5369.0,6222.0,6224.0,6135.0,5345.0,4768.0,6278.0,10716.0,12634.0,11897.0,10728.0,8974.0,6466.0,5480.0,4894.0,3887.0,4592.0,4191.0,10706.0,9638.0,5512.0,5622.0,2.7,3.5,5.2,5.9,5.7,5.5,4.6,4.0,5.2,8.8,9.6,8.9,7.9,6.5,4.4,3.7,3.3,2.5,2.8,2.5,6.5,5.8,3.3,3.3,2.0
